0.000,281474493129967.000,0.678,0.007,-0.005
0.000,281474493129967.000,0.695,0.006,-0.012
0.000,281474493129967.000,0.708,0.006,-0.011
0.000,281474493129967.000,0.675,0.006,-0.010
0.000,281474493129967.000,0.671,0.006,-0.009
0.000,281474493129967.000,0.639,0.006,-0.009
0.000,281474493129967.000,0.670,0.006,-0.010
0.000,281474493129967.000,0.713,0.005,-0.011
0.000,281474493129967.000,0.685,0.005,-0.010
0.000,281474493129967.000,0.693,0.004,-0.016
0.000,281474493129967.000,0.679,0.004,-0.014
0.000,281474493129967.000,0.680,0.004,-0.013
0.000,281474493129967.000,0.666,0.004,-0.014
0.000,281474493129967.000,0.674,0.004,-0.014
0.000,281474493129967.000,0.685,0.004,-0.013
0.000,281474493129967.000,0.672,0.006,-0.010
0.000,281474493129967.000,0.673,0.007,-0.008
0.000,281474493129967.000,0.700,0.007,-0.005
0.000,281474493129967.000,0.692,0.008,-0.006
0.000,281474493129967.000,0.689,0.007,-0.007
0.000,281474493129967.000,0.679,0.008,-0.007
0.000,281474493129967.000,0.687,0.008,-0.003
0.000,281474493129967.000,0.678,0.008,-0.003
0.000,281474493129967.000,0.717,0.008,-0.006
0.000,281474493129967.000,0.682,0.008,-0.002
0.000,281474493129967.000,0.722,-0.009,-0.006
0.000,281474493129967.000,0.705,-0.003,-0.011
0.000,281474493129967.000,0.700,-0.003,-0.009
0.000,281474493129967.000,0.688,-0.006,-0.015
0.000,281474493129967.000,0.714,-0.011,-0.025
0.000,281474493129967.000,0.714,-0.011,-0.027
0.000,281474493129967.000,0.671,-0.003,-0.005
0.000,281474493129967.000,0.673,-0.005,-0.012
0.000,281474493129967.000,0.666,-0.006,-0.016
0.000,281474493129967.000,0.681,-0.006,-0.017
0.000,281474493129967.000,0.685,-0.005,-0.007
0.000,281474493129967.000,0.691,-0.009,-0.021
0.000,281474493129967.000,0.695,-0.009,-0.021
0.000,281474493129967.000,0.700,-0.010,-0.020
0.000,281474493129967.000,0.693,-0.009,-0.021
0.000,281474493129967.000,0.698,-0.008,-0.017
0.000,281474493129967.000,0.740,-0.012,-0.026
0.000,281474493129967.000,0.711,-0.012,-0.026
0.000,281474493129967.000,0.692,-0.011,-0.027
0.000,281474493129967.000,0.682,-0.010,-0.023
0.000,281474493129967.000,0.697,-0.011,-0.022
0.000,281474493129967.000,0.678,-0.011,-0.027
0.000,281474493129967.000,0.706,-0.012,-0.025
0.000,281474493129967.000,0.677,-0.011,-0.028
0.000,281474493129967.000,0.698,-0.011,-0.023
0.000,281474493129967.000,0.675,-0.010,-0.023
0.000,281474493129967.000,0.691,-0.009,-0.022
0.000,281474493129967.000,0.712,-0.009,-0.016
0.000,281474493129967.000,0.734,-0.009,-0.016
0.000,281474493129967.000,0.680,-0.006,-0.014
0.000,281474493129967.000,0.668,-0.005,-0.013
0.000,281474493129967.000,0.703,-0.006,-0.011
0.000,281474493129967.000,0.695,-0.009,-0.021
0.000,281474493129967.000,0.700,-0.010,-0.022
0.000,281474493129967.000,0.681,-0.009,-0.022
0.000,281474493129967.000,0.701,-0.010,-0.021
0.000,281474493129967.000,0.686,-0.010,-0.023
0.000,281474493129967.000,0.679,-0.010,-0.021
0.000,281474493129967.000,0.703,-0.007,-0.011
0.000,281474493129967.000,0.654,-0.007,-0.018
0.000,281474493129967.000,0.698,-0.007,-0.016
0.000,281474493129967.000,0.682,-0.009,-0.024
0.000,281474493129967.000,0.679,-0.009,-0.020
0.000,281474493129967.000,0.681,-0.009,-0.024
0.000,281474493129967.000,0.703,-0.010,-0.022
0.000,281474493129967.000,0.651,-0.009,-0.022
0.000,281474493129967.000,0.688,-0.010,-0.023
0.000,281474493129967.000,0.692,-0.009,-0.021
0.000,281474493129967.000,0.682,-0.007,-0.017
0.000,281474493129967.000,0.699,-0.008,-0.017
0.000,281474493129967.000,0.684,-0.009,-0.019
0.000,281474493129967.000,0.682,-0.009,-0.020
0.000,281474493129967.000,0.705,-0.012,-0.022
0.000,281474493129967.000,0.684,-0.012,-0.029
0.000,281474493129967.000,0.734,-0.015,-0.033
0.000,281474493129967.000,0.677,-0.013,-0.031
0.000,281474493129967.000,0.683,-0.011,-0.027
0.000,281474493129967.000,0.674,-0.011,-0.025
0.000,281474493129967.000,0.676,-0.012,-0.026
0.000,281474493129967.000,0.704,-0.011,-0.025
0.000,281474493129967.000,0.709,-0.011,-0.027
0.000,281474493129967.000,0.717,-0.011,-0.026
0.000,281474493129967.000,0.695,-0.009,-0.018
0.000,281474493129967.000,0.699,-0.009,-0.017
0.000,281474493129967.000,0.694,-0.010,-0.022
0.000,281474493129967.000,0.682,-0.010,-0.022
0.000,281474493129967.000,0.692,-0.010,-0.019
0.000,281474493129967.000,0.686,-0.010,-0.025
0.000,281474493129967.000,0.742,-0.013,-0.027
0.000,281474493129967.000,0.730,0.001,-0.008
0.000,281474493129967.000,0.742,-0.000,-0.011
0.000,281474493129967.000,0.687,0.001,-0.011
0.000,281474493129967.000,0.708,0.004,-0.004
0.000,281474493129967.000,0.692,0.005,0.001
0.000,281474493129967.000,0.696,0.003,-0.004
0.000,281474493129967.000,0.675,0.002,-0.006
0.000,281474493129967.000,0.721,0.002,-0.005
0.000,281474493129967.000,0.672,0.004,-0.004
0.000,281474493129967.000,0.724,0.005,0.004
0.000,281474493129967.000,0.676,-0.001,-0.013
0.000,281474493129967.000,0.685,-0.001,-0.012
0.000,281474493129967.000,0.707,-0.002,-0.013
0.000,281474493129967.000,0.693,-0.001,-0.012
0.000,281474493129967.000,0.696,-0.001,-0.014
0.000,281474493129967.000,0.694,-0.001,-0.013
0.000,281474493129967.000,0.699,-0.002,-0.016
0.000,281474493129967.000,0.722,-0.003,-0.017
0.000,281474493129967.000,0.684,-0.001,-0.009
0.000,281474493129967.000,0.689,-0.001,-0.010
0.000,281474493129967.000,0.679,-0.001,-0.009
0.000,281474493129967.000,0.690,0.002,-0.004
0.000,281474493129967.000,0.707,0.002,-0.007
0.000,281474493129967.000,0.672,-0.000,-0.012
0.000,281474493129967.000,0.697,-0.001,-0.011
0.000,281474493129967.000,0.693,-0.001,-0.011
0.000,281474493129967.000,0.694,-0.002,-0.015
0.000,281474493129967.000,0.673,-0.001,-0.012
0.000,281474493129967.000,0.691,-0.008,-0.020
1.000,281474493129967.000,1.019,0.051,1.609
1.000,281474493129967.000,1.017,0.037,1.616
1.000,281474493129967.000,1.017,0.040,1.629
1.000,281474493129967.000,1.017,0.040,1.630
1.000,281474493129967.000,1.017,0.041,1.626
1.000,281474493129967.000,1.016,0.040,1.617
1.000,281474493129967.000,1.016,0.039,1.617
1.000,281474493129967.000,1.016,0.037,1.616
1.000,281474493129967.000,1.016,0.036,1.605
1.000,281474493129967.000,1.016,0.037,1.607
1.000,281474493129967.000,1.016,0.040,1.610
1.000,281474493129967.000,1.014,0.025,1.598
1.000,281474493129967.000,1.022,0.037,1.622
1.000,281474493129967.000,1.022,0.037,1.620
1.000,281474493129967.000,1.011,0.032,1.597
1.000,281474493129967.000,1.020,0.039,1.615
1.000,281474493129967.000,1.020,0.037,1.601
1.000,281474493129967.000,1.018,0.044,1.575
1.000,281474493129967.000,0.992,0.053,1.624
1.000,281474493129967.000,0.992,0.049,1.625
1.000,281474493129967.000,1.004,0.054,1.637
1.000,281474493129967.000,1.004,0.053,1.658
1.000,281474493129967.000,1.004,0.054,1.661
1.000,281474493129967.000,1.004,0.053,1.664
1.000,281474493129967.000,1.004,0.056,1.644
1.000,281474493129967.000,1.006,0.057,1.639
1.000,281474493129967.000,1.006,0.056,1.628
1.000,281474493129967.000,1.006,0.058,1.633
1.000,281474493129967.000,1.006,0.056,1.627
1.000,281474493129967.000,1.005,0.051,1.610
1.000,281474493129967.000,1.005,0.053,1.623
1.000,281474493129967.000,1.005,0.051,1.634
1.000,281474493129967.000,1.003,0.042,1.631
1.000,281474493129967.000,1.003,0.041,1.622
1.000,281474493129967.000,1.003,0.044,1.626
1.000,281474493129967.000,1.018,0.045,1.589
1.000,281474493129967.000,0.997,0.036,1.606
1.000,281474493129967.000,0.997,0.042,1.595
1.000,281474493129967.000,0.998,0.044,1.626
1.000,281474493129967.000,1.004,0.032,1.590
1.000,281474493129967.000,1.024,0.050,1.620
1.000,281474493129967.000,1.019,0.046,1.594
1.000,281474493129967.000,1.015,0.039,1.583
1.000,281474493129967.000,1.020,0.050,1.622
1.000,281474493129967.000,1.017,0.047,1.608
1.000,281474493129967.000,1.011,0.045,1.593
1.000,281474493129967.000,1.007,0.044,1.631
1.000,281474493129967.000,1.007,0.043,1.635
1.000,281474493129967.000,1.009,0.038,1.630
1.000,281474493129967.000,1.009,0.039,1.629
1.000,281474493129967.000,1.009,0.044,1.611
1.000,281474493129967.000,1.009,0.041,1.616
1.000,281474493129967.000,1.006,0.039,1.621
1.000,281474493129967.000,1.006,0.039,1.629
1.000,281474493129967.000,1.007,0.038,1.621
1.000,281474493129967.000,1.006,0.037,1.605
1.000,281474493129967.000,1.009,0.040,1.615
1.000,281474493129967.000,1.012,0.046,1.621
1.000,281474493129967.000,1.012,0.046,1.626
1.000,281474493129967.000,1.012,0.044,1.623
1.000,281474493129967.000,1.012,0.042,1.614
1.000,281474493129967.000,1.012,0.042,1.618
1.000,281474493129967.000,1.023,0.051,1.594
1.000,281474493129967.000,1.022,0.048,1.632
1.000,281474493129967.000,1.022,0.048,1.624
1.000,281474493129967.000,1.023,0.047,1.609
1.000,281474493129967.000,1.023,0.053,1.612
1.000,281474493129967.000,1.024,0.049,1.634
1.000,281474493129967.000,1.024,0.053,1.633
1.000,281474493129967.000,1.024,0.049,1.628
1.000,281474493129967.000,1.022,0.048,1.595
1.000,281474493129967.000,1.014,0.048,1.618
1.000,281474493129967.000,1.014,0.044,1.619
1.000,281474493129967.000,1.012,0.038,1.609
1.000,281474493129967.000,1.013,0.042,1.609
1.000,281474493129967.000,1.013,0.042,1.609
1.000,281474493129967.000,1.013,0.042,1.620
1.000,281474493129967.000,1.013,0.041,1.611
1.000,281474493129967.000,1.014,0.046,1.633
1.000,281474493129967.000,1.013,0.040,1.616
1.000,281474493129967.000,1.012,0.040,1.615
1.000,281474493129967.000,1.015,0.043,1.584
1.000,281474493129967.000,1.022,0.050,1.615
1.000,281474493129967.000,1.022,0.047,1.617
1.000,281474493129967.000,1.028,0.057,1.611
1.000,281474493129967.000,1.028,0.059,1.605
1.000,281474493129967.000,1.008,0.038,1.609
1.000,281474493129967.000,1.010,0.043,1.617
1.000,281474493129967.000,1.010,0.042,1.598
1.000,281474493129967.000,0.996,0.045,1.620
1.000,281474493129967.000,0.995,0.045,1.624
1.000,281474493129967.000,0.995,0.044,1.623
1.000,281474493129967.000,0.995,0.045,1.625
1.000,281474493129967.000,0.993,0.052,1.641
1.000,281474493129967.000,1.004,0.049,1.595
1.000,281474493129967.000,1.001,0.040,1.619
1.000,281474493129967.000,1.023,0.053,1.617
1.000,281474493129967.000,1.019,0.046,1.598
1.000,281474493129967.000,1.019,0.051,1.608
1.000,281474493129967.000,1.019,0.048,1.612
1.000,281474493129967.000,1.018,0.042,1.631
1.000,281474493129967.000,1.018,0.042,1.637
1.000,281474493129967.000,1.017,0.042,1.618
1.000,281474493129967.000,1.017,0.040,1.620
1.000,281474493129967.000,1.016,0.045,1.616
1.000,281474493129967.000,1.016,0.044,1.618
1.000,281474493129967.000,1.018,0.045,1.615
1.000,281474493129967.000,1.021,0.052,1.630
1.000,281474493129967.000,1.021,0.048,1.628
1.000,281474493129967.000,1.020,0.050,1.628
1.000,281474493129967.000,1.020,0.050,1.611
1.000,281474493129967.000,1.019,0.042,1.597
1.000,281474493129967.000,1.020,0.050,1.591
1.000,281474493129967.000,1.018,0.044,1.592
1.000,281474493129967.000,1.018,0.045,1.633
1.000,281474493129967.000,1.011,0.044,1.594
1.000,281474493129967.000,1.013,0.042,1.626
1.000,281474493129967.000,1.013,0.041,1.624
1.000,281474493129967.000,1.013,0.044,1.627
1.000,281474493129967.000,1.013,0.043,1.639
1.000,281474493129967.000,1.010,0.044,1.591
1.000,281474493129967.000,1.010,0.044,1.580
1.000,281474493129967.000,1.018,0.039,1.575
1.000,281474493129967.000,1.008,0.037,1.591
1.000,281474493129967.000,1.018,0.044,1.622
1.000,281474493129967.000,1.017,0.046,1.619
1.000,281474493129967.000,1.007,0.041,1.631
1.000,281474493129967.000,1.007,0.041,1.626
1.000,281474493129967.000,1.007,0.033,1.622
1.000,281474493129967.000,1.007,0.033,1.620
1.000,281474493129967.000,1.007,0.037,1.607
1.000,281474493129967.000,1.007,0.039,1.615
1.000,281474493129967.000,1.007,0.042,1.597
1.000,281474493129967.000,1.008,0.045,1.628
1.000,281474493129967.000,1.007,0.039,1.618
1.000,281474493129967.000,1.007,0.041,1.616
1.000,281474493129967.000,1.007,0.040,1.614
1.000,281474493129967.000,1.007,0.041,1.612
1.000,281474493129967.000,1.007,0.042,1.628
1.000,281474493129967.000,1.009,0.044,1.615
1.000,281474493129967.000,1.009,0.042,1.621
1.000,281474493129967.000,1.009,0.039,1.642
1.000,281474493129967.000,1.009,0.039,1.640
1.000,281474493129967.000,1.008,0.040,1.640
1.000,281474493129967.000,1.009,0.038,1.604
1.000,281474493129967.000,1.009,0.040,1.614
1.000,281474493129967.000,1.008,0.048,1.630
1.000,281474493129967.000,1.009,0.046,1.625
1.000,281474493129967.000,1.009,0.045,1.628
1.000,281474493129967.000,1.009,0.048,1.617
1.000,281474493129967.000,1.009,0.046,1.617
1.000,281474493129967.000,1.011,0.039,1.615
1.000,281474493129967.000,1.011,0.045,1.616
1.000,281474493129967.000,1.011,0.040,1.629
1.000,281474493129967.000,1.010,0.041,1.620
1.000,281474493129967.000,1.011,0.044,1.626
1.000,281474493129967.000,1.011,0.042,1.626
1.000,281474493129967.000,1.010,0.039,1.608
1.000,281474493129967.000,1.012,0.038,1.621
1.000,281474493129967.000,1.013,0.043,1.622
1.000,281474493129967.000,1.013,0.044,1.621
1.000,281474493129967.000,1.012,0.041,1.574
1.000,281474493129967.000,0.997,0.043,1.617
1.000,281474493129967.000,0.996,0.040,1.614
1.000,281474493129967.000,0.995,0.037,1.587
1.000,281474493129967.000,0.999,0.042,1.593
1.000,281474493129967.000,1.007,0.044,1.599
1.000,281474493129967.000,1.005,0.046,1.596
1.000,281474493129967.000,1.005,0.044,1.596
1.000,281474493129967.000,1.006,0.048,1.634
1.000,281474493129967.000,1.004,0.051,1.607
1.000,281474493129967.000,1.002,0.042,1.617
1.000,281474493129967.000,1.003,0.045,1.648
1.000,281474493129967.000,1.003,0.047,1.639
1.000,281474493129967.000,1.003,0.046,1.637
1.000,281474493129967.000,1.003,0.046,1.643
1.000,281474493129967.000,1.003,0.045,1.626
1.000,281474493129967.000,0.999,0.037,1.620
1.000,281474493129967.000,1.002,0.040,1.599
1.000,281474493129967.000,1.008,0.049,1.632
1.000,281474493129967.000,1.008,0.045,1.627
1.000,281474493129967.000,1.008,0.049,1.628
1.000,281474493129967.000,1.007,0.042,1.628
1.000,281474493129967.000,1.007,0.046,1.621
1.000,281474493129967.000,1.006,0.044,1.630
1.000,281474493129967.000,1.006,0.043,1.635
1.000,281474493129967.000,1.006,0.044,1.625
1.000,281474493129967.000,1.006,0.045,1.639
1.000,281474493129967.000,1.006,0.044,1.640
1.000,281474493129967.000,1.006,0.043,1.646
1.000,281474493129967.000,1.006,0.045,1.644
1.000,281474493129967.000,1.006,0.039,1.625
1.000,281474493129967.000,1.003,0.040,1.626
1.000,281474493129967.000,1.003,0.043,1.637
1.000,281474493129967.000,1.004,0.040,1.641
1.000,281474493129967.000,1.003,0.042,1.642
1.000,281474493129967.000,0.995,0.045,1.617
1.000,281474493129967.000,1.018,0.046,1.602
1.000,281474493129967.000,1.015,0.039,1.580
1.000,281474493129967.000,1.014,0.038,1.619
1.000,281474493129967.000,1.015,0.044,1.608
1.000,281474493129967.000,1.020,0.050,1.586
1.000,281474493129967.000,1.022,0.046,1.581
1.000,281474493129967.000,1.007,0.038,1.626
1.000,281474493129967.000,1.007,0.038,1.627
1.000,281474493129967.000,1.008,0.035,1.625
1.000,281474493129967.000,1.007,0.036,1.621
1.000,281474493129967.000,1.008,0.039,1.614
1.000,281474493129967.000,1.007,0.034,1.618
1.000,281474493129967.000,1.007,0.035,1.640
1.000,281474493129967.000,1.007,0.034,1.642
1.000,281474493129967.000,1.007,0.034,1.636
1.000,281474493129967.000,1.007,0.035,1.634
1.000,281474493129967.000,1.016,0.046,1.648
1.000,281474493129967.000,1.014,0.044,1.621
1.000,281474493129967.000,1.014,0.046,1.634
1.000,281474493129967.000,1.014,0.046,1.638
1.000,281474493129967.000,1.013,0.041,1.625
1.000,281474493129967.000,1.013,0.039,1.629
1.000,281474493129967.000,1.013,0.040,1.627
1.000,281474493129967.000,1.013,0.039,1.621
1.000,281474493129967.000,1.013,0.039,1.631
1.000,281474493129967.000,1.012,0.035,1.629
1.000,281474493129967.000,1.012,0.035,1.632
1.000,281474493129967.000,1.012,0.037,1.618
1.000,281474493129967.000,1.018,0.045,1.601
1.000,281474493129967.000,1.017,0.041,1.616
1.000,281474493129967.000,1.016,0.043,1.635
1.000,281474493129967.000,1.017,0.041,1.624
1.000,281474493129967.000,1.016,0.042,1.599
1.000,281474493129967.000,1.012,0.034,1.614
1.000,281474493129967.000,1.012,0.039,1.620
1.000,281474493129967.000,1.015,0.040,1.593
1.000,281474493129967.000,1.015,0.045,1.623
1.000,281474493129967.000,1.015,0.040,1.606
1.000,281474493129967.000,1.009,0.042,1.610
1.000,281474493129967.000,1.008,0.044,1.618
1.000,281474493129967.000,1.008,0.045,1.624
1.000,281474493129967.000,1.008,0.044,1.641
1.000,281474493129967.000,1.008,0.038,1.640
1.000,281474493129967.000,1.008,0.039,1.639
1.000,281474493129967.000,1.008,0.037,1.644
1.000,281474493129967.000,1.008,0.041,1.613
1.000,281474493129967.000,1.007,0.038,1.611
1.000,281474493129967.000,1.007,0.037,1.626
1.000,281474493129967.000,1.009,0.039,1.611
1.000,281474493129967.000,1.010,0.037,1.601
1.000,281474493129967.000,1.010,0.037,1.614
1.000,281474493129967.000,1.011,0.040,1.610
1.000,281474493129967.000,1.011,0.040,1.623
1.000,281474493129967.000,1.013,0.046,1.631
1.000,281474493129967.000,1.013,0.047,1.631
1.000,281474493129967.000,1.015,0.051,1.608
1.000,281474493129967.000,1.013,0.039,1.595
1.000,281474493129967.000,1.009,0.035,1.590
1.000,281474493129967.000,1.000,0.036,1.583
1.000,281474493129967.000,1.012,0.023,1.605
1.000,281474493129967.000,1.020,0.022,1.598
1.000,281474493129967.000,1.008,0.038,1.595
1.000,281474493129967.000,1.010,0.038,1.599
1.000,281474493129967.000,1.021,0.047,1.600
1.000,281474493129967.000,1.012,0.046,1.618
1.000,281474493129967.000,1.013,0.045,1.624
1.000,281474493129967.000,1.013,0.044,1.609
1.000,281474493129967.000,1.006,0.036,1.638
